"Site","Var","StartDate","EndDate","nMeas","MinVal","MaxVal"
"arnold rv @ blairs rd no. 2 br","NH4","2005-01-10","2019-12-10","85","0.005","0.14"
"arnold rv @ blairs rd no. 2 br","DRP","2005-01-10","2019-12-10","86","0.001","0.005"
"arnold rv @ blairs rd no. 2 br","ECOLI","2005-01-06","2019-12-10","117","1","1900"
"arnold rv @ blairs rd no. 2 br","TON","2014-11-25","2019-12-10","47","0.091","0.25"
"arnold rv @ blairs rd no. 2 br","TN","2005-01-10","2019-12-10","86","0.11","0.6"
"arnold rv @ blairs rd no. 2 br","TP","2005-01-10","2019-12-10","86","0.004","0.018"
"arnold rv @ blairs rd no. 2 br","PH","2005-01-10","2019-12-10","98","6.27","8.4"
"arnold rv @ blairs rd no. 2 br","TURB","2005-01-10","2019-12-10","96","0.1","8.8"
"arnold rv @ blairs rd no. 2 br","BDISC","2005-01-10","2019-11-27","101","0.83","5.7"
"arnold rv @ kotuku fishing access","NH4","2005-04-05","2019-12-10","95","0.005","0.086"
"arnold rv @ kotuku fishing access","DRP","2005-04-05","2019-12-10","95","0.001","0.015"
"arnold rv @ kotuku fishing access","ECOLI","2005-04-05","2019-12-10","115","1","1800"
"arnold rv @ kotuku fishing access","TON","2014-11-25","2019-12-10","46","0.031","0.155"
"arnold rv @ kotuku fishing access","TN","2005-04-05","2019-12-10","95","0.1","0.89"
"arnold rv @ kotuku fishing access","TP","2005-04-05","2019-12-10","95","0.002","0.098"
"arnold rv @ kotuku fishing access","PH","2005-01-10","2019-12-10","100","6.5","8.7"
"arnold rv @ kotuku fishing access","TURB","2005-04-05","2019-12-10","94","0.1","7.3"
"arnold rv @ kotuku fishing access","BDISC","2005-01-10","2019-11-27","107","1.59","7.1"
"duck ck @ kokatahi-kowhitirangi rd br","NH4","2005-01-11","2019-12-13","84","0.005","0.46"
"duck ck @ kokatahi-kowhitirangi rd br","DRP","2008-04-08","2019-12-13","68","0.001","0.27"
"duck ck @ kokatahi-kowhitirangi rd br","ECOLI","2005-01-11","2019-12-13","84","2.5","33000"
"duck ck @ kokatahi-kowhitirangi rd br","TON","2014-09-23","2019-12-13","44","0.108","1.09"
"duck ck @ kokatahi-kowhitirangi rd br","TN","2008-04-08","2019-12-13","68","0.39","1.44"
"duck ck @ kokatahi-kowhitirangi rd br","TP","2008-04-08","2019-12-13","67","0.004","0.35"
"duck ck @ kokatahi-kowhitirangi rd br","PH","2005-01-11","2019-12-13","82","5.34","7.22"
"duck ck @ kokatahi-kowhitirangi rd br","TURB","2005-01-11","2019-12-13","84","0.1","34.3"
"duck ck @ kokatahi-kowhitirangi rd br","BDISC","2005-01-11","2019-12-13","79","0.45","13.83"
"ellis ck @ 50m d/s ferry rd br","NH4","2005-01-12","2019-10-17","59","0.005","0.045"
"ellis ck @ 50m d/s ferry rd br","DRP","2008-04-08","2019-10-17","44","0.0015","0.03"
"ellis ck @ 50m d/s ferry rd br","ECOLI","2005-01-12","2019-10-17","59","10","1100"
"ellis ck @ 50m d/s ferry rd br","TON","2014-10-16","2019-10-17","21","0.089","0.59"
"ellis ck @ 50m d/s ferry rd br","TN","2008-04-08","2019-10-17","44","0.18","0.74"
"ellis ck @ 50m d/s ferry rd br","TP","2008-04-08","2019-10-17","44","0.006","0.042"
"ellis ck @ 50m d/s ferry rd br","PH","2005-01-12","2019-10-17","60","6.14","8.19"
"ellis ck @ 50m d/s ferry rd br","TURB","2005-04-01","2019-10-17","59","0.1","8.2"
"ellis ck @ 50m d/s ferry rd br","BDISC","2005-01-12","2019-10-17","59","1.4","7.65"
"ford ck @ blackball-taylorville rd","NH4","2005-01-06","2019-12-05","78","0.005","0.096"
"ford ck @ blackball-taylorville rd","DRP","2008-05-05","2019-12-05","66","0.001","0.004"
"ford ck @ blackball-taylorville rd","ECOLI","2005-01-06","2019-12-05","76","1","260"
"ford ck @ blackball-taylorville rd","TON","2014-09-30","2019-12-05","45","0.032","0.113"
"ford ck @ blackball-taylorville rd","TN","2008-05-05","2019-12-05","66","0.09","0.83"
"ford ck @ blackball-taylorville rd","TP","2008-05-05","2019-12-05","66","0.004","0.25"
"ford ck @ blackball-taylorville rd","PH","2005-01-06","2019-12-05","82","5.01","7.97"
"ford ck @ blackball-taylorville rd","TURB","2005-01-06","2019-12-05","83","4.4","1870"
"ford ck @ blackball-taylorville rd","BDISC","2005-03-30","2019-12-05","79","0.08","1.7"
"harris ck @ mulvaney rd","NH4","2005-01-11","2019-12-13","84","0.005","1.63"
"harris ck @ mulvaney rd","DRP","2008-04-08","2019-12-13","67","0.009","0.68"
"harris ck @ mulvaney rd","ECOLI","2005-01-11","2019-12-13","84","5","190000"
"harris ck @ mulvaney rd","TON","2014-09-23","2019-12-13","44","0.016","0.68"
"harris ck @ mulvaney rd","TN","2008-04-08","2019-12-13","67","0.15","3.7"
"harris ck @ mulvaney rd","TP","2008-04-08","2019-12-13","67","0.01","0.94"
"harris ck @ mulvaney rd","PH","2005-01-11","2019-12-13","82","6.57","8.8"
"harris ck @ mulvaney rd","TURB","2005-01-11","2019-12-13","83","0.1","65.4"
"harris ck @ mulvaney rd","BDISC","2005-01-11","2019-12-13","77","0.24","5.72"
"hohonu rv @ mitchells-kumara rd br","NH4","2008-02-18","2019-12-18","95","0.005","0.01"
"hohonu rv @ mitchells-kumara rd br","DRP","2008-02-18","2019-12-18","95","0.001","0.006"
"hohonu rv @ mitchells-kumara rd br","ECOLI","2008-02-18","2019-12-18","96","1","60"
"hohonu rv @ mitchells-kumara rd br","TON","2014-10-30","2019-12-18","56","0.0032","0.11"
"hohonu rv @ mitchells-kumara rd br","TN","2008-02-18","2019-12-18","95","0.01","0.17"
"hohonu rv @ mitchells-kumara rd br","TP","2008-02-18","2019-12-18","95","0.001","0.104"
"hohonu rv @ mitchells-kumara rd br","PH","2008-02-18","2019-12-18","93","5.97","8.1"
"hohonu rv @ mitchells-kumara rd br","TURB","2008-02-18","2019-12-18","95","0.07","1.2"
"hohonu rv @ mitchells-kumara rd br","BDISC","2008-02-18","2019-12-18","92","2.2","21.1"
"hohonu rv @ mouth","NH4","2008-08-28","2019-12-18","92","0.004","0.028"
"hohonu rv @ mouth","DRP","2008-08-28","2019-12-18","92","0.001","0.006"
"hohonu rv @ mouth","ECOLI","2008-08-28","2019-12-18","89","2.5","2200"
"hohonu rv @ mouth","TON","2014-10-30","2019-12-18","55","0.0033","0.43"
"hohonu rv @ mouth","TN","2008-08-28","2019-12-18","92","0.05","0.54"
"hohonu rv @ mouth","TP","2008-08-28","2019-12-18","92","0.002","0.025"
"hohonu rv @ mouth","PH","2008-08-28","2019-12-18","88","5.82","7.56"
"hohonu rv @ mouth","TURB","2008-08-28","2019-12-18","89","0.1","9.5"
"hohonu rv @ mouth","BDISC","2008-08-28","2019-12-18","65","1.8","7.7"
"la fontaine stm @ airstrip fishing access","NH4","2005-01-12","2019-10-17","56","0.005","0.041"
"la fontaine stm @ airstrip fishing access","DRP","2008-04-09","2019-10-17","44","0.001","0.0149"
"la fontaine stm @ airstrip fishing access","ECOLI","2005-01-12","2019-10-17","56","10","4000"
"la fontaine stm @ airstrip fishing access","TON","2014-10-16","2019-10-17","21","0.001","1.27"
"la fontaine stm @ airstrip fishing access","TN","2008-04-09","2019-10-17","44","0.29","1.44"
"la fontaine stm @ airstrip fishing access","TP","2008-04-09","2019-10-17","44","0.004","0.14"
"la fontaine stm @ airstrip fishing access","PH","2005-01-12","2019-10-17","56","6.4","7.97"
"la fontaine stm @ airstrip fishing access","TURB","2005-04-01","2019-10-17","56","0.1","9.4"
"la fontaine stm @ airstrip fishing access","BDISC","2005-01-12","2019-07-18","56","1.21","7.15"
"la fontaine stm @ herepo fishing access","NH4","2005-01-12","2019-10-17","59","0.005","0.035"
"la fontaine stm @ herepo fishing access","DRP","2008-04-09","2019-10-17","44","0.0018","0.0181"
"la fontaine stm @ herepo fishing access","ECOLI","2005-01-12","2019-10-17","59","10","2700"
"la fontaine stm @ herepo fishing access","TON","2014-10-16","2019-10-17","21","0.24","0.49"
"la fontaine stm @ herepo fishing access","TN","2008-04-09","2019-10-17","44","0.29","0.66"
"la fontaine stm @ herepo fishing access","TP","2008-04-09","2019-10-17","44","0.006","0.04"
"la fontaine stm @ herepo fishing access","PH","2005-01-12","2019-10-17","60","5.6","7.58"
"la fontaine stm @ herepo fishing access","TURB","2005-04-01","2019-10-17","59","0.1","9.2"
"la fontaine stm @ herepo fishing access","BDISC","2005-01-12","2019-10-17","60","1.15","6.9"
