"CouncilSiteID","Date","Value","Method","Measurement","Censored","centype","QC"
"lake opouahi top","05-Mar-15",5.1,"","Secchi",FALSE,"FALSE",""
"lake opouahi top","05-Mar-15",8.4,"","pH",FALSE,"FALSE",""
"lake opouahi top","08-Aug-12",0.01,"","NH4N",TRUE,"Left",""
"lake opouahi top","08-Aug-12",0.01,"","TP",FALSE,"FALSE",""
"lake opouahi top","08-Aug-12",0.01,"","TP",FALSE,"FALSE",""
"lake opouahi top","08-Aug-12",0.17,"","TN",FALSE,"FALSE",""
"lake opouahi top","08-Aug-12",1,"","ECOLI",FALSE,"FALSE",""
"lake opouahi top","08-Aug-12",2.6,"","Secchi",FALSE,"FALSE",""
"lake opouahi top","08-Aug-12",8.3,"","pH",FALSE,"FALSE",""
"lake opouahi top","08-Aug-12",8.5,"","CHLA",FALSE,"FALSE",""
"lake opouahi top","08-Aug-12",8.7,"","CHLA",FALSE,"FALSE",""
"lake opouahi top","08-Feb-12",0.009,"","TP",FALSE,"FALSE",""
"lake opouahi top","08-Feb-12",0.009,"","TP",FALSE,"FALSE",""
"lake opouahi top","08-Feb-12",0.01,"","NH4N",TRUE,"Left",""
"lake opouahi top","08-Feb-12",0.2,"","TN",FALSE,"FALSE",""
"lake opouahi top","08-Feb-12",1,"","ECOLI",TRUE,"Left",""
"lake opouahi top","08-Feb-12",1.5,"","CHLA",TRUE,"Left",""
"lake opouahi top","08-Feb-12",5.5,"","Secchi",FALSE,"FALSE",""
"lake opouahi top","08-Feb-12",6.4,"","CHLA",FALSE,"FALSE",""
"lake opouahi top","08-Feb-12",8.01,"","pH",FALSE,"FALSE",""
"lake opouahi top","08-Feb-12",8.3,"","pH",FALSE,"FALSE",""
"lake opouahi top","09-Aug-10",0.019,"","NH4N",FALSE,"FALSE",""
"lake opouahi top","09-Aug-10",0.056,"","TP",FALSE,"FALSE",""
"lake opouahi top","09-Aug-10",0.056,"","TP",FALSE,"FALSE",""
"lake opouahi top","09-Aug-10",0.72,"","TN",FALSE,"FALSE",""
"lake opouahi top","09-Aug-10",1,"","ECOLI",TRUE,"Left",""
"lake opouahi top","09-Aug-10",3.4,"","Secchi",FALSE,"FALSE",""
"lake opouahi top","09-Aug-10",7.9,"","pH",FALSE,"FALSE",""
"lake opouahi top","09-Dec-08",0.01,"","NH4N",TRUE,"Left",""
"lake opouahi top","09-Dec-08",0.012,"","TP",FALSE,"FALSE",""
"lake opouahi top","09-Dec-08",0.012,"","TP",FALSE,"FALSE",""
"lake opouahi top","09-Dec-08",0.21,"","TN",FALSE,"FALSE",""
"lake opouahi top","09-Dec-08",1,"","ECOLI",TRUE,"Left",""
"lake opouahi top","09-Dec-08",1.7,"","CHLA",FALSE,"FALSE",""
"lake opouahi top","09-Dec-08",4.1,"","Secchi",FALSE,"FALSE",""
"lake opouahi top","09-Dec-08",8.5,"","pH",FALSE,"FALSE",""
"lake opouahi top","09-Jun-09",0.01,"","NH4N",TRUE,"Left",""
"lake opouahi top","09-Jun-09",0.043,"","TP",FALSE,"FALSE",""
"lake opouahi top","09-Jun-09",0.043,"","TP",FALSE,"FALSE",""
"lake opouahi top","09-Jun-09",0.34,"","TN",FALSE,"FALSE",""
"lake opouahi top","09-Jun-09",1,"","ECOLI",TRUE,"Left",""
"lake opouahi top","09-Jun-09",2,"","Secchi",FALSE,"FALSE",""
"lake opouahi top","09-Jun-09",5.8,"","CHLA",FALSE,"FALSE",""
"lake opouahi top","09-Jun-09",7.8,"","pH",FALSE,"FALSE",""
"lake opouahi top","09-Oct-19",0.006,"","NH4N",FALSE,"FALSE",""
"lake opouahi top","09-Oct-19",0.028,"","TP",FALSE,"FALSE",""
"lake opouahi top","09-Oct-19",0.028,"","TP",FALSE,"FALSE",""
"lake opouahi top","09-Oct-19",0.33,"","TN",FALSE,"FALSE",""
"lake opouahi top","09-Oct-19",10,"","ECOLI",TRUE,"Right",""
"lake opouahi top","09-Oct-19",12.2,"","CHLA",FALSE,"FALSE",""
"lake opouahi top","09-Oct-19",2.09,"","Secchi",FALSE,"FALSE",""
"lake opouahi top","09-Oct-19",8.4,"","pH",FALSE,"FALSE",""
"lake opouahi top","10-Mar-10",0.01,"","TP",FALSE,"FALSE",""
"lake opouahi top","10-Mar-10",0.01,"","TP",FALSE,"FALSE",""
"lake opouahi top","10-Mar-10",0.015,"","NH4N",FALSE,"FALSE",""
"lake opouahi top","10-Mar-10",0.28,"","TN",FALSE,"FALSE",""
"lake opouahi top","10-Mar-10",1,"","ECOLI",TRUE,"Left",""
"lake opouahi top","10-Mar-10",1.7,"","CHLA",FALSE,"FALSE",""
"lake opouahi top","10-Mar-10",5.3,"","Secchi",FALSE,"FALSE",""
"lake opouahi top","10-Mar-10",7.8,"","pH",FALSE,"FALSE",""
"lake opouahi top","10-May-10",0.0118,"","TP",FALSE,"FALSE",""
"lake opouahi top","10-May-10",0.0118,"","TP",FALSE,"FALSE",""
"lake opouahi top","10-May-10",0.029,"","NH4N",FALSE,"FALSE",""
"lake opouahi top","10-May-10",0.28,"","TN",FALSE,"FALSE",""
"lake opouahi top","10-May-10",1,"","ECOLI",FALSE,"FALSE",""
"lake opouahi top","10-May-10",4,"","Secchi",FALSE,"FALSE",""
"lake opouahi top","10-May-10",4.6,"","CHLA",FALSE,"FALSE",""
"lake opouahi top","10-May-10",8,"","pH",FALSE,"FALSE",""
"lake opouahi top","12-Apr-10",0.01,"","NH4N",TRUE,"Left",""
"lake opouahi top","12-Apr-10",0.0175,"","TP",FALSE,"FALSE",""
"lake opouahi top","12-Apr-10",0.0175,"","TP",FALSE,"FALSE",""
"lake opouahi top","12-Apr-10",0.2,"","TN",FALSE,"FALSE",""
"lake opouahi top","12-Apr-10",1,"","ECOLI",FALSE,"FALSE",""
"lake opouahi top","12-Apr-10",1.7,"","CHLA",FALSE,"FALSE",""
"lake opouahi top","12-Apr-10",6,"","Secchi",FALSE,"FALSE",""
"lake opouahi top","12-Apr-10",7.9,"","pH",FALSE,"FALSE",""
"lake opouahi top","12-Sep-19",0.017,"","NH4N",FALSE,"FALSE",""
"lake opouahi top","12-Sep-19",0.022,"","TP",FALSE,"FALSE",""
"lake opouahi top","12-Sep-19",0.022,"","TP",FALSE,"FALSE",""
"lake opouahi top","12-Sep-19",0.27,"","TN",FALSE,"FALSE",""
"lake opouahi top","12-Sep-19",10,"","ECOLI",TRUE,"Right",""
"lake opouahi top","12-Sep-19",2.05,"","Secchi",FALSE,"FALSE",""
"lake opouahi top","12-Sep-19",6.6,"","CHLA",FALSE,"FALSE",""
"lake opouahi top","12-Sep-19",8.3,"","pH",FALSE,"FALSE",""
"lake opouahi top","14-Feb-13",0.01,"","NH4N",TRUE,"Left",""
"lake opouahi top","14-Feb-13",0.033,"","TP",FALSE,"FALSE",""
"lake opouahi top","14-Feb-13",0.033,"","TP",FALSE,"FALSE",""
"lake opouahi top","14-Feb-13",0.1,"","TN",FALSE,"FALSE",""
"lake opouahi top","14-Feb-13",1,"","ECOLI",TRUE,"Left",""
"lake opouahi top","14-Feb-13",1.5,"","CHLA",TRUE,"Left",""
"lake opouahi top","14-Feb-13",8.1,"","Secchi",FALSE,"FALSE",""
"lake opouahi top","14-Feb-13",8.3,"","pH",FALSE,"FALSE",""
"lake opouahi top","14-Jul-10",0.028,"","TP",FALSE,"FALSE",""
"lake opouahi top","14-Jul-10",0.028,"","TP",FALSE,"FALSE",""
"lake opouahi top","14-Jul-10",0.06,"","NH4N",FALSE,"FALSE",""
"lake opouahi top","14-Jul-10",0.35,"","TN",FALSE,"FALSE",""
"lake opouahi top","14-Jul-10",4.6,"","CHLA",FALSE,"FALSE",""
"lake opouahi top","14-Jul-10",5.1,"","Secchi",FALSE,"FALSE",""
"lake opouahi top","14-Jul-10",6,"","ECOLI",FALSE,"FALSE",""
"lake opouahi top","14-Jul-10",8,"","pH",FALSE,"FALSE",""
"lake opouahi top","14-May-09",0.01,"","NH4N",TRUE,"Left",""
"lake opouahi top","14-May-09",0.018,"","TP",FALSE,"FALSE",""
"lake opouahi top","14-May-09",0.018,"","TP",FALSE,"FALSE",""
"lake opouahi top","14-May-09",0.24,"","TN",FALSE,"FALSE",""
"lake opouahi top","14-May-09",1,"","ECOLI",TRUE,"Left",""
"lake opouahi top","14-May-09",3.67,"","Secchi",FALSE,"FALSE",""
"lake opouahi top","14-May-09",4.1,"","CHLA",FALSE,"FALSE",""
"lake opouahi top","14-May-09",8.1,"","pH",FALSE,"FALSE",""
"lake opouahi top","14-Nov-19",0.019,"","NH4N",FALSE,"FALSE",""
"lake opouahi top","14-Nov-19",0.037,"","TP",FALSE,"FALSE",""
"lake opouahi top","14-Nov-19",0.037,"","TP",FALSE,"FALSE",""
"lake opouahi top","14-Nov-19",0.3,"","TN",FALSE,"FALSE",""
"lake opouahi top","14-Nov-19",1.88,"","Secchi",FALSE,"FALSE",""
"lake opouahi top","14-Nov-19",10,"","ECOLI",TRUE,"Right",""
"lake opouahi top","14-Nov-19",3.8,"","CHLA",FALSE,"FALSE",""
"lake opouahi top","14-Nov-19",8.5,"","pH",FALSE,"FALSE",""
"lake opouahi top","15-Feb-10",0.0085,"","TP",FALSE,"FALSE",""
"lake opouahi top","15-Feb-10",0.0085,"","TP",FALSE,"FALSE",""
"lake opouahi top","15-Feb-10",0.012,"","NH4N",FALSE,"FALSE",""
"lake opouahi top","15-Feb-10",0.24,"","TN",FALSE,"FALSE",""
"lake opouahi top","15-Feb-10",0.6,"","CHLA",FALSE,"FALSE",""
"lake opouahi top","15-Feb-10",1,"","ECOLI",FALSE,"FALSE",""
"lake opouahi top","15-Feb-10",6.1,"","Secchi",FALSE,"FALSE",""
"lake opouahi top","15-Feb-10",8.1,"","pH",FALSE,"FALSE",""
"lake opouahi top","15-Feb-18",0.005,"","NH4N",TRUE,"Left",""
"lake opouahi top","15-Feb-18",0.021,"","TP",FALSE,"FALSE",""
"lake opouahi top","15-Feb-18",0.021,"","TP",FALSE,"FALSE",""
"lake opouahi top","15-Feb-18",0.37,"","TN",FALSE,"FALSE",""
"lake opouahi top","15-Feb-18",1.3,"","Secchi",FALSE,"FALSE",""
"lake opouahi top","15-Feb-18",14.9,"","CHLA",FALSE,"FALSE",""
"lake opouahi top","15-Feb-18",3,"","ECOLI",FALSE,"FALSE",""
"lake opouahi top","15-Feb-18",8.5,"","pH",FALSE,"FALSE",""
"lake opouahi top","16-Dec-09",0.0082,"","TP",FALSE,"FALSE",""
"lake opouahi top","16-Dec-09",0.0082,"","TP",FALSE,"FALSE",""
"lake opouahi top","16-Dec-09",0.01,"","NH4N",TRUE,"Left",""
"lake opouahi top","16-Dec-09",0.19,"","TN",FALSE,"FALSE",""
"lake opouahi top","16-Dec-09",0.84,"","CHLA",FALSE,"FALSE",""
"lake opouahi top","16-Dec-09",1,"","ECOLI",TRUE,"Left",""
"lake opouahi top","16-Dec-09",6.15,"","Secchi",FALSE,"FALSE",""
"lake opouahi top","16-Dec-09",8.4,"","pH",FALSE,"FALSE",""
"lake opouahi top","16-Mar-09",0.015,"","NH4N",FALSE,"FALSE",""
"lake opouahi top","16-Mar-09",0.016,"","TP",FALSE,"FALSE",""
"lake opouahi top","16-Mar-09",0.016,"","TP",FALSE,"FALSE",""
"lake opouahi top","16-Mar-09",0.26,"","TN",FALSE,"FALSE",""
"lake opouahi top","16-Mar-09",1,"","ECOLI",TRUE,"Left",""
"lake opouahi top","16-Mar-09",1.1,"","CHLA",FALSE,"FALSE",""
"lake opouahi top","16-Mar-09",4.2,"","Secchi",FALSE,"FALSE",""
"lake opouahi top","16-Mar-09",7.9,"","pH",FALSE,"FALSE",""
"lake opouahi top","16-May-13",0.008,"","TP",FALSE,"FALSE",""
"lake opouahi top","16-May-13",0.008,"","TP",FALSE,"FALSE",""
"lake opouahi top","16-May-13",0.01,"","NH4N",TRUE,"Left",""
"lake opouahi top","16-May-13",0.14,"","TN",FALSE,"FALSE",""
"lake opouahi top","16-May-13",1,"","ECOLI",TRUE,"Left",""
"lake opouahi top","16-May-13",4.72,"","Secchi",FALSE,"FALSE",""
"lake opouahi top","16-May-13",7,"","CHLA",FALSE,"FALSE",""
"lake opouahi top","16-May-13",8.2,"","pH",FALSE,"FALSE",""
"lake opouahi top","16-May-17",0.005,"","NH4N",TRUE,"Left",""
"lake opouahi top","16-May-17",0.009,"","TP",FALSE,"FALSE",""
"lake opouahi top","16-May-17",0.009,"","TP",FALSE,"FALSE",""
"lake opouahi top","16-May-17",0.19,"","TN",FALSE,"FALSE",""
"lake opouahi top","16-May-17",18,"","ECOLI",FALSE,"FALSE",""
"lake opouahi top","16-May-17",3.3,"","Secchi",FALSE,"FALSE",""
"lake opouahi top","16-May-17",6.1,"","CHLA",FALSE,"FALSE",""
"lake opouahi top","16-May-17",8.1,"","pH",FALSE,"FALSE",""
"lake opouahi top","16-Sep-09",0.01,"","NH4N",TRUE,"Left",""
"lake opouahi top","16-Sep-09",0.017,"","TP",FALSE,"FALSE",""
"lake opouahi top","16-Sep-09",0.017,"","TP",FALSE,"FALSE",""
"lake opouahi top","16-Sep-09",0.27,"","TN",FALSE,"FALSE",""
"lake opouahi top","16-Sep-09",1,"","ECOLI",TRUE,"Left",""
"lake opouahi top","16-Sep-09",2.3,"","CHLA",FALSE,"FALSE",""
"lake opouahi top","16-Sep-09",4.1,"","Secchi",FALSE,"FALSE",""
"lake opouahi top","16-Sep-09",8.4,"","pH",FALSE,"FALSE",""
"lake opouahi top","17-Sep-08",0.01,"","NH4N",TRUE,"Left",""
"lake opouahi top","17-Sep-08",0.028,"","TP",FALSE,"FALSE",""
"lake opouahi top","17-Sep-08",0.028,"","TP",FALSE,"FALSE",""
"lake opouahi top","17-Sep-08",0.33,"","TN",FALSE,"FALSE",""
"lake opouahi top","17-Sep-08",0.78,"","CHLA",FALSE,"FALSE",""
"lake opouahi top","17-Sep-08",1,"","ECOLI",FALSE,"FALSE",""
"lake opouahi top","17-Sep-08",1.4,"","CHLA",FALSE,"FALSE",""
"lake opouahi top","17-Sep-08",3.06,"","Secchi",FALSE,"FALSE",""
"lake opouahi top","17-Sep-08",8,"","pH",FALSE,"FALSE",""
"lake opouahi top","18-Aug-08",0.018,"","TP",FALSE,"FALSE",""
"lake opouahi top","18-Aug-08",0.018,"","TP",FALSE,"FALSE",""
"lake opouahi top","18-Aug-08",0.019,"","NH4N",FALSE,"FALSE",""
"lake opouahi top","18-Aug-08",0.23,"","TN",FALSE,"FALSE",""
"lake opouahi top","18-Aug-08",1,"","ECOLI",TRUE,"Left",""
"lake opouahi top","18-Aug-08",1.9,"","Secchi",FALSE,"FALSE",""
"lake opouahi top","18-Aug-08",4.7,"","CHLA",FALSE,"FALSE",""
"lake opouahi top","18-Aug-08",7.9,"","pH",FALSE,"FALSE",""
"lake opouahi top","18-Nov-08",0.01,"","NH4N",TRUE,"Left",""
"lake opouahi top","18-Nov-08",0.014,"","TP",FALSE,"FALSE",""
"lake opouahi top","18-Nov-08",0.014,"","TP",FALSE,"FALSE",""
"lake opouahi top","18-Nov-08",0.25,"","TN",FALSE,"FALSE",""
"lake opouahi top","18-Nov-08",1,"","ECOLI",TRUE,"Left",""
"lake opouahi top","18-Nov-08",2,"","CHLA",FALSE,"FALSE",""
"lake opouahi top","18-Nov-08",5.3,"","Secchi",FALSE,"FALSE",""
"lake opouahi top","18-Nov-08",8.5,"","pH",FALSE,"FALSE",""
"lake opouahi top","18-Nov-09",0.0097,"","TP",FALSE,"FALSE",""
"lake opouahi top","18-Nov-09",0.0097,"","TP",FALSE,"FALSE",""
"lake opouahi top","18-Nov-09",0.016,"","NH4N",FALSE,"FALSE",""
"lake opouahi top","18-Nov-09",0.2,"","TN",FALSE,"FALSE",""
"lake opouahi top","18-Nov-09",1,"","ECOLI",TRUE,"Left",""
"lake opouahi top","18-Nov-09",2.4,"","CHLA",FALSE,"FALSE",""
"lake opouahi top","18-Nov-09",6.45,"","Secchi",FALSE,"FALSE",""
"lake opouahi top","18-Nov-09",8.9,"","pH",FALSE,"FALSE",""
"lake opouahi top","19-Dec-19",0.005,"","NH4N",TRUE,"Left",""
"lake opouahi top","19-Dec-19",0.035,"","TP",FALSE,"FALSE",""
"lake opouahi top","19-Dec-19",0.035,"","TP",FALSE,"FALSE",""
"lake opouahi top","19-Dec-19",0.26,"","TN",FALSE,"FALSE",""
"lake opouahi top","19-Dec-19",1.47,"","Secchi",FALSE,"FALSE",""
"lake opouahi top","19-Dec-19",10,"","ECOLI",TRUE,"Left",""
"lake opouahi top","19-Dec-19",12,"","CHLA",FALSE,"FALSE",""
"lake opouahi top","19-Dec-19",8.6,"","pH",FALSE,"FALSE",""
"lake opouahi top","19-Feb-16",0.006,"","NH4N",FALSE,"FALSE",""
"lake opouahi top","19-Feb-16",0.011,"","TP",FALSE,"FALSE",""
"lake opouahi top","19-Feb-16",0.011,"","TP",FALSE,"FALSE",""
"lake opouahi top","19-Feb-16",0.21,"","TN",FALSE,"FALSE",""
"lake opouahi top","19-Feb-16",3,"","CHLA",FALSE,"FALSE",""
"lake opouahi top","19-Feb-16",3,"","ECOLI",FALSE,"FALSE",""
"lake opouahi top","19-Feb-16",4.7,"","Secchi",FALSE,"FALSE",""
"lake opouahi top","19-Feb-16",8.4,"","pH",FALSE,"FALSE",""
"lake opouahi top","19-Oct-09",0.012,"","NH4N",FALSE,"FALSE",""
"lake opouahi top","19-Oct-09",0.02,"","TP",FALSE,"FALSE",""
"lake opouahi top","19-Oct-09",0.02,"","TP",FALSE,"FALSE",""
"lake opouahi top","19-Oct-09",0.27,"","TN",FALSE,"FALSE",""
"lake opouahi top","19-Oct-09",1,"","ECOLI",TRUE,"Left",""
"lake opouahi top","19-Oct-09",3.4,"","CHLA",FALSE,"FALSE",""
"lake opouahi top","19-Oct-09",4,"","Secchi",FALSE,"FALSE",""
"lake opouahi top","19-Oct-09",8.6,"","pH",FALSE,"FALSE",""
"lake opouahi top","20-Dec-10",0.01,"","NH4N",TRUE,"Left",""
"lake opouahi top","20-Dec-10",0.027,"","TP",FALSE,"FALSE",""
"lake opouahi top","20-Dec-10",0.027,"","TP",FALSE,"FALSE",""
"lake opouahi top","20-Dec-10",0.18,"","TN",FALSE,"FALSE",""
"lake opouahi top","20-Dec-10",2.4,"","CHLA",FALSE,"FALSE",""
"lake opouahi top","20-Dec-10",6.4,"","Secchi",FALSE,"FALSE",""
"lake opouahi top","20-Dec-10",8.4,"","pH",FALSE,"FALSE",""
"lake opouahi top","20-May-11",0.01,"","NH4N",TRUE,"Left",""
"lake opouahi top","20-May-11",0.025,"","TP",FALSE,"FALSE",""
"lake opouahi top","20-May-11",0.025,"","TP",FALSE,"FALSE",""
"lake opouahi top","20-May-11",0.27,"","TN",FALSE,"FALSE",""
"lake opouahi top","20-May-11",4.9,"","Secchi",FALSE,"FALSE",""
"lake opouahi top","20-May-11",6.2,"","CHLA",FALSE,"FALSE",""
"lake opouahi top","20-May-11",7.8,"","pH",FALSE,"FALSE",""
"lake opouahi top","20-Nov-14",0.01,"","NH4N",TRUE,"Left",""
"lake opouahi top","20-Nov-14",0.014,"","TP",FALSE,"FALSE",""
"lake opouahi top","20-Nov-14",0.014,"","TP",FALSE,"FALSE",""
"lake opouahi top","20-Nov-14",0.17,"","TN",FALSE,"FALSE",""
"lake opouahi top","20-Nov-14",0.9,"","CHLA",FALSE,"FALSE",""
"lake opouahi top","20-Nov-14",1,"","ECOLI",TRUE,"Left",""
"lake opouahi top","20-Nov-14",3,"","CHLA",TRUE,"Left",""
"lake opouahi top","20-Nov-14",4.85,"","Secchi",FALSE,"FALSE",""
"lake opouahi top","20-Nov-14",8.3,"","pH",FALSE,"FALSE",""
"lake opouahi top","21-Apr-09",0.021,"","TP",FALSE,"FALSE",""
"lake opouahi top","21-Apr-09",0.021,"","TP",FALSE,"FALSE",""
"lake opouahi top","21-Apr-09",0.028,"","NH4N",FALSE,"FALSE",""
"lake opouahi top","21-Apr-09",0.33,"","TN",FALSE,"FALSE",""
"lake opouahi top","21-Apr-09",1,"","ECOLI",TRUE,"Left",""
"lake opouahi top","21-Apr-09",3.8,"","Secchi",FALSE,"FALSE",""
"lake opouahi top","21-Apr-09",7.7,"","pH",FALSE,"FALSE",""
"lake opouahi top","21-Apr-09",9.7,"","CHLA",FALSE,"FALSE",""
"lake opouahi top","21-Feb-19",0.005,"","NH4N",TRUE,"Left",""
"lake opouahi top","21-Feb-19",0.018,"","TP",FALSE,"FALSE",""
"lake opouahi top","21-Feb-19",0.018,"","TP",FALSE,"FALSE",""
"lake opouahi top","21-Feb-19",0.33,"","TN",FALSE,"FALSE",""
"lake opouahi top","21-Feb-19",10,"","ECOLI",TRUE,"Right",""
"lake opouahi top","21-Feb-19",2.3,"","Secchi",FALSE,"FALSE",""
"lake opouahi top","21-Feb-19",4.8,"","CHLA",FALSE,"FALSE",""
"lake opouahi top","21-Feb-19",8.5,"","pH",FALSE,"FALSE",""
"lake opouahi top","21-Jan-09",0.01,"","NH4N",TRUE,"Left",""
"lake opouahi top","21-Jan-09",0.02,"","TP",FALSE,"FALSE",""
"lake opouahi top","21-Jan-09",0.02,"","TP",FALSE,"FALSE",""
"lake opouahi top","21-Jan-09",0.29,"","TN",FALSE,"FALSE",""
"lake opouahi top","21-Jan-09",0.66,"","CHLA",FALSE,"FALSE",""
"lake opouahi top","21-Jan-09",2,"","ECOLI",FALSE,"FALSE",""
"lake opouahi top","21-Jan-09",3.2,"","Secchi",FALSE,"FALSE",""
"lake opouahi top","21-Jan-09",8.3,"","pH",FALSE,"FALSE",""
"lake opouahi top","21-Jun-10",0.04,"","TP",FALSE,"FALSE",""
"lake opouahi top","21-Jun-10",0.04,"","TP",FALSE,"FALSE",""
"lake opouahi top","21-Jun-10",0.08,"","NH4N",FALSE,"FALSE",""
"lake opouahi top","21-Jun-10",0.33,"","TN",FALSE,"FALSE",""
"lake opouahi top","21-Jun-10",1,"","ECOLI",TRUE,"Left",""
"lake opouahi top","21-Jun-10",3.9,"","Secchi",FALSE,"FALSE",""
"lake opouahi top","21-Jun-10",5.7,"","CHLA",FALSE,"FALSE",""
"lake opouahi top","21-Jun-10",7.6,"","pH",FALSE,"FALSE",""
"lake opouahi top","21-May-08",0.025,"","TP",FALSE,"FALSE",""
"lake opouahi top","21-May-08",0.025,"","TP",FALSE,"FALSE",""
"lake opouahi top","21-May-08",0.031,"","NH4N",FALSE,"FALSE",""
"lake opouahi top","21-May-08",0.21,"","TN",FALSE,"FALSE",""
"lake opouahi top","21-May-08",1,"","ECOLI",TRUE,"Left",""
"lake opouahi top","21-May-08",2,"","CHLA",FALSE,"FALSE",""
"lake opouahi top","21-May-08",4.4,"","Secchi",FALSE,"FALSE",""
"lake opouahi top","21-May-08",7.8,"","pH",FALSE,"FALSE",""
"lake opouahi top","21-May-15",0.006,"","NH4N",FALSE,"FALSE",""
"lake opouahi top","21-May-15",0.017,"","TP",FALSE,"FALSE",""
"lake opouahi top","21-May-15",0.017,"","TP",FALSE,"FALSE",""
"lake opouahi top","21-May-15",0.21,"","TN",FALSE,"FALSE",""
"lake opouahi top","21-May-15",1,"","ECOLI",TRUE,"Left",""
"lake opouahi top","21-May-15",4.1,"","Secchi",FALSE,"FALSE",""
"lake opouahi top","21-May-15",7,"","CHLA",FALSE,"FALSE",""
