"Site","Var","StartDate","EndDate","nMeas","MinVal","MaxVal"
"sq00011","MCI","1999-11-22","2019-01-16","23","70.66666","128.1818"
"sq00011","TaxaRichness","1999-11-22","2019-01-16","23","11","31"
"sq00011","PercentageEPTTaxa","1999-11-22","2019-01-16","23","26.666666","63.636364"
"sq00013","MCI","1999-11-23","2019-01-16","23","113.0435","148.5714"
"sq00013","TaxaRichness","1999-11-23","2019-01-16","23","7","25"
"sq00013","PercentageEPTTaxa","1999-11-23","2019-01-16","23","41.17647","85.714287"
"sq00015","MCI","1999-11-24","2019-01-16","23","80","118.9474"
"sq00015","TaxaRichness","1999-11-24","2019-01-16","23","9","30"
"sq00015","PercentageEPTTaxa","1999-11-24","2019-01-16","23","30.76923","66.666664"
"sq00018","MCI","1999-11-25","2018-11-06","21","86","110"
"sq00018","TaxaRichness","1999-11-25","2018-11-06","21","11","28"
"sq00018","PercentageEPTTaxa","1999-11-25","2018-11-06","21","32","58.333332"
"sq00027","MCI","1999-11-29","2018-11-06","23","60","102"
"sq00027","TaxaRichness","1999-11-29","2018-11-06","23","8","26"
"sq00027","PercentageEPTTaxa","1999-11-29","2018-11-06","23","11.1111107","50"
"sq00028","MCI","1999-11-29","2019-01-15","23","81.052643","104.6154"
"sq00028","TaxaRichness","1999-11-29","2019-01-15","23","11","25"
"sq00028","PercentageEPTTaxa","1999-11-29","2019-01-15","23","35.294117","56.25"
"sq00034","MCI","1999-12-03","2018-11-21","23","81.17647","112"
"sq00034","TaxaRichness","1999-12-03","2018-11-21","23","10","25"
"sq00034","PercentageEPTTaxa","1999-12-03","2018-11-21","23","29.411764","60"
"sq00035","MCI","1999-12-03","2018-11-22","25","84.285713","118"
"sq00035","TaxaRichness","1999-12-03","2018-11-22","25","10","23"
"sq00035","PercentageEPTTaxa","1999-12-03","2018-11-22","25","27.272728","60"
"sq00046","MCI","1999-12-08","2018-12-17","22","71.66666","135.3846"
"sq00046","TaxaRichness","1999-12-08","2018-12-17","22","9","35"
"sq00046","PercentageEPTTaxa","1999-12-08","2018-12-17","22","16.666666","61.53846"
"sq00049","MCI","1999-12-09","2018-12-17","23","85.714287","145.7143"
"sq00049","TaxaRichness","1999-12-09","2018-12-17","23","14","27"
"sq00049","PercentageEPTTaxa","1999-12-09","2018-12-17","23","21.428572","71.428574"
"sq00059","MCI","1999-12-10","2019-01-17","22","88","133.3333"
"sq00059","TaxaRichness","1999-12-10","2019-01-17","22","6","23"
"sq00059","PercentageEPTTaxa","1999-12-10","2019-01-17","22","22.222221","69.23077"
"sq00060","MCI","1999-12-13","2018-11-22","23","96","128.2353"
"sq00060","TaxaRichness","1999-12-13","2018-11-22","23","11","33"
"sq00060","PercentageEPTTaxa","1999-12-13","2018-11-22","23","31.818182","70.588234"
"sq00063","MCI","1999-12-16","2018-11-26","23","50","87.5"
"sq00063","TaxaRichness","1999-12-16","2018-11-26","23","6","19"
"sq00063","PercentageEPTTaxa","1999-12-16","2018-11-26","23","0","25"
"sq00069","MCI","1999-12-10","2018-12-18","24","108.3333","145.4545"
"sq00069","TaxaRichness","1999-12-10","2018-12-18","24","8","35"
"sq00069","PercentageEPTTaxa","1999-12-10","2018-12-18","24","42.105263","76.92308"
"sq00070","MCI","1999-12-10","2018-12-18","23","92.5","155.5556"
"sq00070","TaxaRichness","1999-12-10","2018-12-18","23","8","22"
"sq00070","PercentageEPTTaxa","1999-12-10","2018-12-18","23","37.5","80"
"sq00102","MCI","1999-11-10","2018-12-11","23","108.8889","132.6316"
"sq00102","TaxaRichness","1999-11-10","2018-12-11","23","13","36"
"sq00102","PercentageEPTTaxa","1999-11-10","2018-12-11","23","41.17647","66.666664"
"sq00105","MCI","1999-11-17","2018-12-11","23","75.71429","128.5714"
"sq00105","TaxaRichness","1999-11-17","2018-12-11","23","11","30"
"sq00105","PercentageEPTTaxa","1999-11-17","2018-12-11","23","21.428572","58.333332"
"sq00106","MCI","1999-11-17","2018-12-11","24","108","128.5714"
"sq00106","TaxaRichness","1999-11-17","2018-12-11","24","13","29"
"sq00106","PercentageEPTTaxa","1999-11-17","2018-12-11","24","36.842106","71.428574"
"sq00111","MCI","1999-11-19","2018-12-11","23","102.5","133.75"
"sq00111","TaxaRichness","1999-11-19","2018-12-11","23","12","42"
"sq00111","PercentageEPTTaxa","1999-11-19","2018-12-11","23","35","66.666664"
"sq00113","MCI","1999-11-19","2018-12-11","23","85.714287","116.8421"
