"Site","Var","StartDate","EndDate","nMeas","MinVal","MaxVal"
"6604","NH4N","1995-07-31","2020-04-30","296","0.005","0.4"
"6604","ECOLI","2006-07-03","2020-04-30","165","18","14000"
"6604","PH","1995-07-31","2020-04-30","351","5.97","8.24"
"6604","DRP","1995-07-31","2020-04-30","294","0.0027","0.05"
"6604","TN","2009-01-05","2020-04-30","135","0.06","1.1"
"6604","TON","1995-07-31","2020-04-30","298","0.001","0.505"
"6604","TP","1995-07-31","2020-04-30","294","0.01","0.26"
"6604","BDISC","1995-07-31","2009-11-29","101","0.1","2.4"
"6604","TURB","1995-07-31","2020-04-30","296","0.74","150"
"6804","NH4N","1995-07-28","2020-04-30","288","0.005","0.104"
"6804","ECOLI","2005-07-25","2020-04-30","176","2","24000"
"6804","PH","1995-07-28","2020-04-30","344","6.42","8.45"
"6804","DRP","1995-07-28","2020-04-30","288","0.0036","0.07"
"6804","TN","2009-01-05","2020-04-30","135","0.14","2.1"
"6804","TON","1995-07-28","2020-04-30","293","0.0011","0.693"
"6804","TP","1995-07-28","2020-04-30","289","0.01","0.46"
"6804","BDISC","1995-07-28","2009-11-29","152","0.05","4"
"6804","TURB","1995-07-28","2020-04-30","289","0.53","240"
"6811","NH4N","1995-07-31","2020-04-30","296","0.005","0.4"
"6811","ECOLI","2006-07-03","2020-04-30","165","9","12900"
"6811","PH","1995-07-31","2020-04-30","350","6.02","8.48"
"6811","DRP","1995-07-31","2020-04-30","294","0.0011","0.06"
"6811","TN","2009-01-05","2020-04-30","135","0.09","1.34"
"6811","TON","1995-07-31","2020-04-30","298","0.003","1.332"
"6811","TP","1995-07-31","2020-04-30","293","0.005","0.26"
"6811","BDISC","1995-07-31","2009-11-29","101","0.09","1.41"
"6811","TURB","1995-07-31","2020-04-30","295","1.5","228"
"7104","NH4N","1995-08-01","2020-04-29","296","0.005","0.4"
"7104","ECOLI","2006-07-04","2020-04-29","165","27","12000"
"7104","PH","1995-08-01","2020-04-29","351","6.02","8.25"
"7104","DRP","1995-08-01","2020-04-29","292","0.003","0.06"
"7104","TN","2009-01-05","2020-04-29","135","0.18","1.4"
"7104","TON","1995-08-01","2020-04-29","297","0.001","1.133"
"7104","TP","1995-08-01","2020-04-29","293","0.01","0.46"
"7104","BDISC","1995-08-01","2009-11-29","101","0.05","1.3"
"7104","TURB","1995-08-01","2020-04-29","295","1.1","300"
"7171","NH4N","2012-01-05","2020-05-01","98","0.005","0.044"
"7171","ECOLI","2012-01-05","2020-05-01","95","1.6","2700"
"7171","PH","2012-01-05","2020-05-01","146","5.71","7.83"
"7171","DRP","2012-01-05","2020-05-01","95","0.0014","0.02"
"7171","TN","2012-01-05","2020-05-01","95","0.02","0.73"
"7171","TON","2012-01-05","2020-05-01","98","0.001","0.034"
"7171","TP","2012-01-05","2020-05-01","95","0.005","0.3"
"7171","BDISC",NA,NA,"0","Inf","-Inf"
"7171","TURB","2012-01-05","2020-05-01","95","4","120"
"7206","NH4N","2002-01-15","2020-04-30","418","0.003","0.154"
"7206","ECOLI","2006-07-05","2020-04-30","328","1.6","5400"
"7206","PH","2002-01-15","2020-04-30","520","4.41","8.29"
"7206","DRP","2002-01-15","2020-04-30","416","0.0016","0.03"
"7206","TN","2009-01-06","2020-04-30","268","0.01","1.4"
"7206","TON","2002-01-15","2020-04-30","422","0.001","0.175"
"7206","TP","2002-01-15","2020-04-30","416","0.005","0.091"
"7206","BDISC","2012-02-01","2012-02-01","2","0.203","0.203"
"7206","TURB","2002-01-15","2020-04-30","416","1.5","54"
"7502","NH4N","2003-09-04","2020-02-25","199","0.005","2.75"
"7502","ECOLI","2006-07-06","2020-02-25","164","10","15600"
"7502","PH","2003-09-04","2020-02-25","251","5.83","8.58"
"7502","DRP","2003-09-04","2020-02-25","198","0.0024","1.251"
"7502","TN","2009-01-06","2020-02-25","134","0.3","19"
"7502","TON","2003-09-04","2020-02-25","201","0.002","12.6"
"7502","TP","2003-09-04","2020-02-25","198","0.011","1.289"
"7502","BDISC","2012-02-01","2012-02-01","1","0.49","0.49"
