"Site","Var","StartDate","EndDate","nMeas","MinVal","MaxVal"
"brook at burn pl","TaxaRichness","2000-11-07","2020-01-13","15","7","39"
"brook at burn pl","MCI","2000-11-07","2020-01-13","15","94","134"
"brook at manuka st","TaxaRichness","2000-11-01","2020-01-13","20","7","30"
"brook at manuka st","MCI","2000-11-01","2020-01-13","20","72","112"
"brook at motor camp","TaxaRichness","2000-11-07","2020-01-13","20","11","43"
"brook at motor camp","MCI","2000-11-07","2020-01-13","20","115","144"
"collins at sh6","TaxaRichness","2000-11-02","2020-01-15","20","5","51"
"collins at sh6","MCI","2000-11-02","2020-01-15","20","117","148"
"dencker at kokorua rd","TaxaRichness","2000-11-02","2020-01-15","20","5","45"
"dencker at kokorua rd","MCI","2000-11-02","2020-01-15","20","108","140"
"graham at sh6","TaxaRichness","2000-11-02","2020-01-15","20","7","47"
"graham at sh6","MCI","2000-11-02","2020-01-15","20","119","153"
"groom at maitai confluence","TaxaRichness","2000-11-06","2020-01-14","19","5","40"
"groom at maitai confluence","MCI","2000-11-06","2020-01-14","19","82","120"
"hillwood at glen rd","TaxaRichness","2000-11-03","2020-01-14","20","1","35"
"hillwood at glen rd","MCI","2000-11-03","2020-01-14","20","64","125"
"jenkins at pascoe st","TaxaRichness","2000-11-01","2020-01-13","20","2","25"
"jenkins at pascoe st","MCI","2000-11-01","2020-01-13","20","51","91"
"lud at 4.7km","TaxaRichness","2000-11-03","2020-01-14","20","3","41"
"lud at 4.7km","MCI","2000-11-03","2020-01-14","20","53","119"
"lud at sh6","TaxaRichness","2000-11-03","2020-01-14","20","6","38"
"lud at sh6","MCI","2000-11-03","2020-01-14","20","97","131"
"maitai at groom rd","TaxaRichness","2000-11-06","2020-01-14","20","7","30"
"maitai at groom rd","MCI","2000-11-06","2020-01-14","20","76","125"
"maitai at riverside","TaxaRichness","2000-11-07","2020-01-13","20","8","28"
"maitai at riverside","MCI","2000-11-07","2020-01-13","20","75","116"
"maitai south branch at intake","TaxaRichness","2000-11-17","2020-01-14","20","5","38"
"maitai south branch at intake","MCI","2000-11-17","2020-01-14","20","89","153"
"orphanage at saxton rd east","TaxaRichness","2000-11-01","2020-01-13","20","7","24"
"orphanage at saxton rd east","MCI","2000-11-01","2020-01-13","20","57","93"
"poorman at barnicoat walkway","TaxaRichness","2000-11-01","2020-01-13","20","4","39"
"poorman at barnicoat walkway","MCI","2000-11-01","2020-01-13","20","87","133"
"poorman at seaview rd","TaxaRichness","2000-11-01","2020-01-13","20","4","25"
"poorman at seaview rd","MCI","2000-11-01","2020-01-13","20","58","106"
"sharland at maitai confluence","TaxaRichness","2000-11-06","2020-01-14","20","4","41"
"sharland at maitai confluence","MCI","2000-11-06","2020-01-14","20","89","126"
"teal at 1.9km","TaxaRichness","2000-11-02","2020-01-14","20","7","43"
"teal at 1.9km","MCI","2000-11-02","2020-01-14","20","101","149"
"todds at sh6","TaxaRichness","2000-11-03","2020-01-14","20","6","30"
"todds at sh6","MCI","2000-11-03","2020-01-14","20","53","103"
"wakapuaka at duckpond rd","TaxaRichness","2000-11-02","2020-01-14","20","9","43"
"wakapuaka at duckpond rd","MCI","2000-11-02","2020-01-14","20","116","144"
"wakapuaka at hira","TaxaRichness","2000-11-03","2020-01-14","20","7","41"
"wakapuaka at hira","MCI","2000-11-03","2020-01-14","20","104","135"
"wakapuaka at maori pa rd","TaxaRichness","2000-11-03","2020-01-14","20","7","36"
"wakapuaka at maori pa rd","MCI","2000-11-03","2020-01-14","20","89","118"
"whangamoa at hippolite rd","TaxaRichness","2000-11-02","2020-01-15","20","11","38"
"whangamoa at hippolite rd","MCI","2000-11-02","2020-01-15","20","128","151"
"whangamoa at kokorua bridge","TaxaRichness","2000-11-02","2020-01-15","20","8","44"
"whangamoa at kokorua bridge","MCI","2000-11-02","2020-01-15","20","105","135"
"york at waimea rd","TaxaRichness","2000-11-01","2020-01-13","20","2","19"
"york at waimea rd","MCI","2000-11-01","2020-01-13","20","40","95"
