"Site","Var","StartDate","EndDate","nMeas","MinVal","MaxVal"
"14328","MCI","2005-03-02","2019-01-22","15","118.6","134.5"
"14328","TaxaRichness","2005-03-02","2019-01-22","15","25","40"
"14328","PercentageEPTTaxa","2005-03-02","2019-01-22","15","44.8","63.3"
"14371","MCI","2002-01-31","2019-01-17","13","95.7","126.9"
"14371","TaxaRichness","2002-01-31","2019-01-17","13","21","30"
"14371","PercentageEPTTaxa","2002-01-31","2019-01-17","13","27.3","56.7"
"14400","MCI","2004-01-21","2019-03-06","28","131","150.9"
"14400","TaxaRichness","2004-01-21","2019-03-06","28","17","41"
"14400","PercentageEPTTaxa","2004-01-21","2019-03-06","28","54.2","76"
"14406","MCI","2002-02-07","2019-01-31","16","102.9","131.8"
"14406","TaxaRichness","2002-02-07","2019-01-31","16","7","31"
"14406","PercentageEPTTaxa","2002-02-07","2019-01-31","16","28.6","71.4"
"14487","MCI","2002-01-14","2019-01-03","18","75.6","98.7"
"14487","TaxaRichness","2002-01-14","2019-01-03","18","13","28"
"14487","PercentageEPTTaxa","2002-01-14","2019-01-03","18","5.9","23.5"
"23978","MCI","2005-01-12","2019-03-07","26","126.7","143.3"
"23978","TaxaRichness","2005-01-12","2019-03-07","26","21","37"
"23978","PercentageEPTTaxa","2005-01-12","2019-03-07","26","52.9","67.7"
"24062","MCI","2013-04-10","2018-01-17","6","76","100"
"24062","TaxaRichness","2013-04-10","2018-01-17","6","15","36"
"24062","PercentageEPTTaxa","2013-04-10","2018-01-17","6","13.3","31.2"
"24254","MCI","2002-01-18","2019-02-14","15","88","111.1"
"24254","TaxaRichness","2002-01-18","2019-02-14","15","18","29"
"24254","PercentageEPTTaxa","2002-01-18","2019-02-14","15","23.8","50"
"36681","MCI","2002-01-23","2019-02-19","14","105.2","140"
"36681","TaxaRichness","2002-01-23","2019-02-19","14","15","30"
"36681","PercentageEPTTaxa","2002-01-23","2019-02-19","14","42.1","60"
"36774","MCI","2004-01-18","2019-01-21","17","103.2","147.4"
"36774","TaxaRichness","2004-01-18","2019-01-21","17","18","30"
"36774","PercentageEPTTaxa","2004-01-18","2019-01-21","17","36.8","72.2"
"36800","MCI","2002-01-23","2019-02-19","14","100.1","130.7"
"36800","TaxaRichness","2002-01-23","2019-02-19","14","11","29"
"36800","PercentageEPTTaxa","2002-01-23","2019-02-19","14","24","54.5"
"36875","MCI","2002-01-16","2019-02-27","16","88.4","113"
"36875","TaxaRichness","2002-01-16","2019-02-27","16","11","39"
"36875","PercentageEPTTaxa","2002-01-16","2019-02-27","16","31.6","54.5"
"37656","MCI","2002-02-07","2019-02-26","13","108.9","128.2"
"37656","TaxaRichness","2002-02-07","2019-02-26","13","19","32"
"37656","PercentageEPTTaxa","2002-02-07","2019-02-26","13","46.7","65.6"
"37694","MCI","2005-02-22","2019-02-05","15","131.5","161"
"37694","TaxaRichness","2005-02-22","2019-02-05","15","21","36"
"37694","PercentageEPTTaxa","2005-02-22","2019-02-05","15","56.7","76.2"
"37768","MCI","2002-02-11","2019-01-03","18","70","96.2"
"37768","TaxaRichness","2002-02-11","2019-01-03","18","10","31"
"37768","PercentageEPTTaxa","2002-02-11","2019-01-03","18","5.3","26.1"
"37770","MCI","2005-12-16","2019-01-03","9","65.5","88.6"
"37770","TaxaRichness","2005-12-16","2019-01-03","9","11","21"
"37770","PercentageEPTTaxa","2005-12-16","2019-01-03","9","5.9","27.3"
"37776","MCI","2005-12-16","2019-01-03","14","92.2","124"
"37776","TaxaRichness","2005-12-16","2019-01-03","14","15","27"
"37776","PercentageEPTTaxa","2005-12-16","2019-01-03","14","26.1","66.7"
"37872","MCI","2002-01-16","2019-01-08","13","102.7","140"
"37872","TaxaRichness","2002-01-16","2019-01-08","13","6","37"
"37872","PercentageEPTTaxa","2002-01-16","2019-01-08","13","33.3","65.4"
"38025","MCI","2002-01-15","2019-01-10","17","87.8","123.6"
"38025","TaxaRichness","2002-01-15","2019-01-10","17","10","29"
"38025","PercentageEPTTaxa","2002-01-15","2019-01-10","17","28.6","57.1"
"38057","MCI","2002-02-08","2019-02-25","17","81","95.4"
"38057","TaxaRichness","2002-02-08","2019-02-25","17","13","25"
"38057","PercentageEPTTaxa","2002-02-08","2019-02-25","17","31.2","47.1"
"38156","MCI","2005-02-09","2019-01-15","15","127.5","151.9"
"38156","TaxaRichness","2005-02-09","2019-01-15","15","22","33"
"38156","PercentageEPTTaxa","2005-02-09","2019-01-15","15","48","74.1"
"38218","MCI","2002-01-29","2019-02-11","16","81.1","96.5"
"38218","TaxaRichness","2002-01-29","2019-02-11","16","18","29"
"38218","PercentageEPTTaxa","2002-01-29","2019-02-11","16","23.8","43.5"
"38247","MCI","2002-01-23","2019-02-18","17","122.4","146.1"
"38247","TaxaRichness","2002-01-23","2019-02-18","17","23","36"
"38247","PercentageEPTTaxa","2002-01-23","2019-02-18","17","52.8","69.6"
"38282","MCI","2005-01-12","2019-03-07","15","117.4","146.2"
"38282","TaxaRichness","2005-01-12","2019-03-07","15","19","34"
"38282","PercentageEPTTaxa","2005-01-12","2019-03-07","15","46.2","63.6"
"38319","MCI","2005-02-03","2019-02-27","15","126","153.3"
"38319","TaxaRichness","2005-02-03","2019-02-27","15","22","35"
"38319","PercentageEPTTaxa","2005-02-03","2019-02-27","15","42.9","68.2"
"38337","MCI","2005-03-02","2019-01-22","15","107.7","129.2"
"38337","TaxaRichness","2005-03-02","2019-01-22","15","26","40"
"38337","PercentageEPTTaxa","2005-03-02","2019-01-22","15","44.4","61.5"
"38342","MCI","2002-02-14","2019-02-13","13","94.4","123.3"
"38342","TaxaRichness","2002-02-14","2019-02-13","13","16","31"
"38342","PercentageEPTTaxa","2002-02-14","2019-02-13","13","38.1","61.1"
"38364","MCI","2002-01-11","2019-02-05","15","82.7","111"
"38364","TaxaRichness","2002-01-11","2019-02-05","15","19","34"
"38364","PercentageEPTTaxa","2002-01-11","2019-02-05","15","27.3","52.2"
"38370","MCI","2002-01-11","2019-01-29","18","128.6","156.8"
"38370","TaxaRichness","2002-01-11","2019-01-29","18","19","34"
"38370","PercentageEPTTaxa","2002-01-11","2019-01-29","18","53.6","76.9"
"38385","MCI","2002-02-06","2019-03-07","15","100","121.8"
"38385","TaxaRichness","2002-02-06","2019-03-07","15","17","32"
"38385","PercentageEPTTaxa","2002-02-06","2019-03-07","15","36.4","59.1"
"38418","MCI","2005-02-28","2019-02-04","15","112.9","140.8"
"38418","TaxaRichness","2005-02-28","2019-02-04","15","24","33"
"38418","PercentageEPTTaxa","2005-02-28","2019-02-04","15","38.7","60"
"38462","MCI","2002-02-12","2019-01-30","13","59.4","93.4"
"38462","TaxaRichness","2002-02-12","2019-01-30","13","9","23"
"38462","PercentageEPTTaxa","2002-02-12","2019-01-30","13","0","38.9"
"38468","MCI","2002-01-24","2019-03-05","13","112.8","134.2"
"38468","TaxaRichness","2002-01-24","2019-03-05","13","24","37"
"38468","PercentageEPTTaxa","2002-01-24","2019-03-05","13","40.7","55.6"
"38540","MCI","2002-01-16","2019-01-15","14","122.7","134.5"
"38540","TaxaRichness","2002-01-16","2019-01-15","14","20","33"
"38540","PercentageEPTTaxa","2002-01-16","2019-01-15","14","51.7","68.2"
"38622","MCI","2002-01-31","2019-01-17","13","70","120"
"38622","TaxaRichness","2002-01-31","2019-01-17","13","10","20"
"38622","PercentageEPTTaxa","2002-01-31","2019-01-17","13","0","45.5"
"40708","MCI","2005-02-23","2019-02-20","15","120.7","140"
"40708","TaxaRichness","2005-02-23","2019-02-20","15","23","37"
"40708","PercentageEPTTaxa","2005-02-23","2019-02-20","15","50","66.7"
"40720","MCI","2002-01-15","2019-02-21","16","88","111.1"
"40720","TaxaRichness","2002-01-15","2019-02-21","16","15","31"
"40720","PercentageEPTTaxa","2002-01-15","2019-02-21","16","21.1","48.3"
"41011","MCI","2002-02-04","2019-01-18","15","69.3","106.2"
"41011","TaxaRichness","2002-02-04","2019-01-18","15","9","28"
"41011","PercentageEPTTaxa","2002-02-04","2019-01-18","15","20","50"
"41144","MCI","2002-02-07","2019-02-26","18","130.5","163.3"
"41144","TaxaRichness","2002-02-07","2019-02-26","18","18","33"
"41144","PercentageEPTTaxa","2002-02-07","2019-02-26","18","57.1","83.3"
"41386","MCI","2005-01-19","2019-03-05","27","130.7","149.1"
"41386","TaxaRichness","2005-01-19","2019-03-05","27","20","34"
"41386","PercentageEPTTaxa","2005-01-19","2019-03-05","27","53.3","68.2"
"41556","MCI","2002-01-17","2019-02-08","15","82.9","125"
"41556","TaxaRichness","2002-01-17","2019-02-08","15","16","32"
"41556","PercentageEPTTaxa","2002-01-17","2019-02-08","15","21.4","56.2"
"41630","MCI","2002-02-07","2019-02-12","17","38.7","74.2"
"41630","TaxaRichness","2002-02-07","2019-02-12","17","6","30"
"41630","PercentageEPTTaxa","2002-02-07","2019-02-12","17","0","16.7"
"41673","MCI","2005-02-10","2019-02-25","15","120","136"
"41673","TaxaRichness","2005-02-10","2019-02-25","15","19","35"
"41673","PercentageEPTTaxa","2005-02-10","2019-02-25","15","45.2","62.5"
"41715","MCI","2005-01-11","2019-01-24","15","122.5","149.6"
"41715","TaxaRichness","2005-01-11","2019-01-24","15","24","34"
"41715","PercentageEPTTaxa","2005-01-11","2019-01-24","15","54.5","73.1"
"41766","MCI","2002-02-14","2019-01-09","17","81.2","120"
"41766","TaxaRichness","2002-02-14","2019-01-09","17","11","25"
"41766","PercentageEPTTaxa","2002-02-14","2019-01-09","17","37.5","60"
"41919","MCI","2005-02-08","2019-01-31","15","127.1","148.5"
"41919","TaxaRichness","2005-02-08","2019-01-31","15","16","33"
"41919","PercentageEPTTaxa","2005-02-08","2019-01-31","15","46.4","69.2"
"42385","MCI","2006-02-14","2019-01-21","13","75.3","114.3"
"42385","TaxaRichness","2006-02-14","2019-01-21","13","15","29"
"42385","PercentageEPTTaxa","2006-02-14","2019-01-21","13","23.5","53.3"
"42486","MCI","2002-01-16","2019-01-15","17","109","124.6"
"42486","TaxaRichness","2002-01-16","2019-01-15","17","17","29"
"42486","PercentageEPTTaxa","2002-01-16","2019-01-15","17","45.5","60"
"42487","MCI","2013-04-10","2018-01-17","6","106.7","117.6"
"42487","TaxaRichness","2013-04-10","2018-01-17","6","16","33"
"42487","PercentageEPTTaxa","2013-04-10","2018-01-17","6","37.9","50"
"42598","MCI","2005-02-22","2019-02-08","15","125","147.5"
"42598","TaxaRichness","2005-02-22","2019-02-08","15","19","35"
"42598","PercentageEPTTaxa","2005-02-22","2019-02-08","15","50","70.8"
"42673","MCI","2002-02-07","2019-02-12","18","63.2","85.2"
"42673","TaxaRichness","2002-02-07","2019-02-12","18","10","27"
"42673","PercentageEPTTaxa","2002-02-07","2019-02-12","18","0","27.3"
"42725","MCI","2005-01-17","2019-02-18","15","116.4","145.3"
"42725","TaxaRichness","2005-01-17","2019-02-18","15","19","39"
"42725","PercentageEPTTaxa","2005-01-17","2019-02-18","15","48.7","73.7"
"42756","MCI","2002-01-29","2019-02-07","16","120","146.4"
"42756","TaxaRichness","2002-01-29","2019-02-07","16","19","35"
"42756","PercentageEPTTaxa","2002-01-29","2019-02-07","16","48.6","67.9"
"42984","MCI","2013-04-10","2018-01-17","6","106.1","115.3"
"42984","TaxaRichness","2013-04-10","2018-01-17","6","29","36"
"42984","PercentageEPTTaxa","2013-04-10","2018-01-17","6","41.2","51.6"
"43614","MCI","2005-03-10","2019-01-04","12","44","92.7"
"43614","TaxaRichness","2005-03-10","2019-01-04","12","7","27"
"43614","PercentageEPTTaxa","2005-03-10","2019-01-04","12","4.5","14.3"
"43615","MCI","2005-03-10","2019-01-04","14","49.7","87.9"
"43615","TaxaRichness","2005-03-10","2019-01-04","14","13","29"
"43615","PercentageEPTTaxa","2005-03-10","2019-01-04","14","0","15"
"43616","MCI","2005-03-10","2019-01-04","13","33.3","62"
"43616","TaxaRichness","2005-03-10","2019-01-04","13","11","23"
"43616","PercentageEPTTaxa","2005-03-10","2019-01-04","13","0","5.3"
"43618","MCI","2005-02-03","2019-02-14","15","112.8","131.5"
"43618","TaxaRichness","2005-02-03","2019-02-14","15","23","40"
"43618","PercentageEPTTaxa","2005-02-03","2019-02-14","15","48.5","60"
"43729","MCI","2005-02-08","2019-02-26","15","116.8","143.5"
"43729","TaxaRichness","2005-02-08","2019-02-26","15","14","34"
"43729","PercentageEPTTaxa","2005-02-08","2019-02-26","15","46.4","69.6"
"43744","MCI","2002-02-08","2019-02-13","13","108","130"
"43744","TaxaRichness","2002-02-08","2019-02-13","13","15","35"
"43744","PercentageEPTTaxa","2002-02-08","2019-02-13","13","48","62.5"
"43787","MCI","2002-01-16","2019-02-08","18","91.3","119.3"
"43787","TaxaRichness","2002-01-16","2019-02-08","18","16","39"
"43787","PercentageEPTTaxa","2002-01-16","2019-02-08","18","25","51.9"
"43807","MCI","2002-02-08","2019-02-13","17","96.1","116.1"
"43807","TaxaRichness","2002-02-08","2019-02-13","17","10","29"
"43807","PercentageEPTTaxa","2002-02-08","2019-02-13","17","26.9","50"
"44331","MCI","2002-02-08","2019-01-16","18","48.8","96.1"
"44331","TaxaRichness","2002-02-08","2019-01-16","18","13","23"
"44331","PercentageEPTTaxa","2002-02-08","2019-01-16","18","5.3","33.3"
"44354","MCI","2002-02-01","2018-01-16","14","73.3","111.4"
"44354","TaxaRichness","2002-02-01","2018-01-16","14","14","26"
"44354","PercentageEPTTaxa","2002-02-01","2018-12-10","14","13.3","52.4"
"44388","MCI","2002-01-16","2019-01-30","15","95.9","119.7"
"44388","TaxaRichness","2002-01-16","2019-01-30","15","11","40"
"44388","PercentageEPTTaxa","2002-01-16","2019-01-30","15","29.2","60.9"
"44395","MCI","2002-02-12","2019-01-31","15","81.3","112.8"
"44395","TaxaRichness","2002-02-12","2019-01-31","15","9","28"
