"CouncilSiteID","Date","Value","Method","Measurement","Censored","centype","QC"
6303,"23-Nov-10",0.011,"","NH4N",FALSE,"F",10
6303,"23-Nov-10",0.006,"","NH4N",FALSE,"F",10
6303,"20-Feb-19",0.005,"","NH4N",TRUE,"Left",10
6303,"08-May-18",0.023,"","NH4N",FALSE,"F",10
6303,"10-Jan-12",0.005,"","NH4N",TRUE,"Left",10
6303,"08-May-03",0.01,"","NH4N",TRUE,"Left",10
6303,"08-May-03",0.01,"","NH4N",TRUE,"Left",10
6303,"01-Mar-11",0.006,"","NH4N",FALSE,"F",10
6303,"21-Nov-95",0.018,"","NH4N",FALSE,"F",10
6303,"21-May-19",0.005,"","NH4N",TRUE,"Left",10
6303,"20-Nov-96",0.005,"","NH4N",TRUE,"Left",10
6303,"18-Nov-97",0.01,"","NH4N",TRUE,"Left",10
6303,"21-Aug-07",0.015,"","NH4N",FALSE,"F",10
6303,"15-Jan-13",0.005,"","NH4N",TRUE,"Left",10
6303,"09-Jan-08",0.005,"","NH4N",TRUE,"Left",10
6303,"09-Jan-08",0.016,"","NH4N",FALSE,"F",10
6303,"27-Aug-14",0.016,"","NH4N",FALSE,"F",10
6303,"17-Nov-03",0.01,"","NH4N",TRUE,"Left",10
6303,"28-Nov-18",0.005,"","NH4N",TRUE,"Left",10
6303,"03-Sep-18",0.012,"","NH4N",FALSE,"F",10
6303,"23-May-12",0.005,"","NH4N",TRUE,"Left",10
6303,"13-Apr-11",0.005,"","NH4N",TRUE,"Left",10
6303,"24-Nov-09",0.01,"","NH4N",FALSE,"F",10
6303,"23-Nov-05",0.029,"","NH4N",FALSE,"F",10
6303,"21-May-97",0.02,"","NH4N",FALSE,"F",10
6303,"17-Dec-00",0.02,"","NH4N",FALSE,"F",10
6303,"12-Dec-07",0.064,"","NH4N",FALSE,"F",10
6303,"12-Mar-13",0.005,"","NH4N",TRUE,"Left",10
6303,"28-Aug-02",0.01,"","NH4N",TRUE,"Left",10
6303,"11-Sep-03",0.01,"","NH4N",TRUE,"Left",10
6303,"11-Aug-05",0.019,"","NH4N",FALSE,"F",10
6303,"04-Aug-95",0.005,"","NH4N",FALSE,"F",10
6303,"25-Nov-08",0.015,"","NH4N",FALSE,"F",10
6303,"15-Feb-18",0.017,"","NH4N",FALSE,"F",10
6303,"30-May-06",0.005,"","NH4N",FALSE,"F",10
6303,"16-Mar-05",0.019,"","NH4N",FALSE,"F",10
6303,"07-Aug-19",0.005,"","NH4N",TRUE,"Left",10
